2020-01-28 04:03:50,b'El periodista @Jorgomezpinilla en esta columna nos los lo hab\xc3\xada informado. @ingrodolfohdez es un corrupto. https://t.co/pyHafzsBTu'
2020-01-28 03:50:38,b'RT @bgadenuncia: La @FiscaliaCol le imputar\xc3\xa1 100 DELITOS a @ingrodolfohdez. QUE TAL EL ANGELITO QUE QUIERE SER PRESIDENTE. #Bucaramanga htt\xe2\x80\xa6'
2020-01-28 03:39:08,b'@davidfiloc @Socrates1948 @ingrodolfohdez que Lombana no se va a quemar por alguien que no tenga las de ganar'
2020-01-28 03:20:22,b'RT @bgadenuncia: Hola @ingrodolfohdez si @FiscaliaCol no recluye a este bandido en centro carcelario es porque RODOLFO los compr\xc3\xb3.'
2020-01-28 03:19:45,b'@RafaelG10099924 @ingrodolfohdez :'
2020-01-28 03:03:14,b'@Pacficocabrera1 @Palermo73 @ELDENUNCIANTEo @WilsonMora8890 @manolete @veedor12 @bgadenuncia @GERARDONAVARRO1\xe2\x80\xa6 https://t.co/IMmlzfrpeP'
2020-01-28 02:57:32,"b'RT @bgadenuncia: A los lameculos de @ingrodolfohdez y a los miles de perfiles falsos que maneja, les mandan decir que los espera el FISCAL\xe2\x80\xa6'"
2020-01-28 02:48:28,"b'RT @Andreit01725426: La JUSTICIA DIVINA existe, @ingrodolfohdez enga\xc3\xb1\xc3\xb3 a 20 mil familias Bumanguesas prometiendole viviendas y empleos de m\xe2\x80\xa6'"
2020-01-28 02:45:30,b'RT @bgadenuncia: Hola @ingrodolfohdez si @FiscaliaCol no recluye a este bandido en centro carcelario es porque RODOLFO los compr\xc3\xb3.'
2020-01-28 02:35:53,"b'\xc2\xa1ENTREVISTA COMPLETA, NO MANIPULADA!\n\nhttps://t.co/hX2mdp82S5\n\n#IngRodolfoHernandez #YoApoyoAlingeniero'"
2020-01-28 02:35:42,"b'RT @Andreit01725426: La JUSTICIA DIVINA existe, @ingrodolfohdez enga\xc3\xb1\xc3\xb3 a 20 mil familias Bumanguesas prometiendole viviendas y empleos de m\xe2\x80\xa6'"
2020-01-28 02:35:11,b'RT @Pacficocabrera1: La maldita herencia pol\xc3\xadtiquera jam\xc3\xa1s pasar\xc3\xa1 de moda en Bucaramanga... Ya salen todos los lameculos a decir que es una\xe2\x80\xa6'
2020-01-28 02:34:44,b'Se cuenta y no se cree!!! El descaro m\xc3\xa1s grande para #Bucaramanga. #LasRodolfadas @ingrodolfohdez @elsenorxbga\xe2\x80\xa6 https://t.co/v42GMekJmE'
2020-01-28 02:34:39,b'RT @Pacficocabrera1: @Socrates1948 @AlcaldiaBGA La se\xc3\xb1ora Lia Carrillo es la que manda en las cps desde antes de @ingrodolfohdez si saben @\xe2\x80\xa6'
2020-01-28 02:34:16,b'RT @JorgeFlorezSi: @ingrodolfohdez nos dec\xc3\xada en campa\xc3\xb1a q @soyjaimeandres era un pastorcito mentiroso y ahora es socio d @LigaGobernantes e\xe2\x80\xa6'
2020-01-28 02:33:57,b'RT @MaraB48761838: @khaleto1 @carlosf40288430 @ingrodolfohdez @Palermo73 @WilsonMora8890 @manolete @veedor12 @diegocaricatura @Luchobohorqu\xe2\x80\xa6'
2020-01-28 02:33:39,"b'RT @khaleto1: ""Que los encierren y luego los investiguen"" gritaba en su Facebook live! .... Lo recuerdas @ingrodolfohdez ???\n\n@Palermo73 @W\xe2\x80\xa6'"
2020-01-28 02:26:16,"b'RT @bgadenuncia: A los lameculos de @ingrodolfohdez y a los miles de perfiles falsos que maneja, les mandan decir que los espera el FISCAL\xe2\x80\xa6'"
2020-01-28 02:25:32,"b'RT @OjoAlGobernante: @bgadenuncia @ingrodolfohdez @lchernandezo @farahotero Eso del robo, es discutible. Pero lo que si es ver\xc3\xaddico es el c\xe2\x80\xa6'"
2020-01-28 02:24:54,b'@bgadenuncia @ingrodolfohdez @lchernandezo @farahotero Estuvi interviniendo para que funcionarios de entidades dist\xe2\x80\xa6 https://t.co/dK0U2Gd4nL'
2020-01-28 02:24:48,"b'RT @bgadenuncia: A los lameculos de @ingrodolfohdez y a los miles de perfiles falsos que maneja, les mandan decir que los espera el FISCAL\xe2\x80\xa6'"
2020-01-28 02:23:39,"b'RT @khaleto1: ""Que los encierren y luego los investiguen"" gritaba en su Facebook live! .... Lo recuerdas @ingrodolfohdez ???\n\n@Palermo73 @W\xe2\x80\xa6'"
2020-01-28 02:21:55,"b'RT @khaleto1: ""Que los encierren y luego los investiguen"" gritaba en su Facebook live! .... Lo recuerdas @ingrodolfohdez ???\n\n@Palermo73 @W\xe2\x80\xa6'"
2020-01-28 02:17:16,"b'RT @khaleto1: ""Que los encierren y luego los investiguen"" gritaba en su Facebook live! .... Lo recuerdas @ingrodolfohdez ???\n\n@Palermo73 @W\xe2\x80\xa6'"
